Personal ID,prolific_pid,age,gender,educ_choice,country,languages,occupation_major,lit_genres_choice,movie_genres_choice,news_freq,news_source_choice,remembered_headlines,num_dc_rem,num_cb_rem,question,clickability,interest,familiarity,credibility,emotion_choice,is_cb,is_descr,is_mystery,is_documentary,topic
R_4KCXVxw0Vstz5kJ,0,18-24,Мужской,Среднее образование,Казахстан,Русский/Казахский,Экономика,Научная фантастика,"Научная фантастика,Криминал,Комедия",Несколько раз в неделю,Instagram,Новорожденного ребенка с ожогами в роддоме Семея перенесли санавиацией в Астану. Казахстанские исполнители недополучили награды из-за запрета многих песен на платформе Instagram. На марсе нашли следы пляжных курортов. Токаев поставил точку на возможности смены часового пояса в КЗ.,2,2,cb_h1,3,2,1,4,Не вызывает эмоции,1,0,0,0,health
R_4KCXVxw0Vstz5kJ,0,18-24,Мужской,Среднее образование,Казахстан,Русский/Казахский,Экономика,Научная фантастика,"Научная фантастика,Криминал,Комедия",Несколько раз в неделю,Instagram,Новорожденного ребенка с ожогами в роддоме Семея перенесли санавиацией в Астану. Казахстанские исполнители недополучили награды из-за запрета многих песен на платформе Instagram. На марсе нашли следы пляжных курортов. Токаев поставил точку на возможности смены часового пояса в КЗ.,2,2,dc_h2,5,4,1,5,Любопытство,0,1,0,0,health
R_4KCXVxw0Vstz5kJ,0,18-24,Мужской,Среднее образование,Казахстан,Русский/Казахский,Экономика,Научная фантастика,"Научная фантастика,Криминал,Комедия",Несколько раз в неделю,Instagram,Новорожденного ребенка с ожогами в роддоме Семея перенесли санавиацией в Астану. Казахстанские исполнители недополучили награды из-за запрета многих песен на платформе Instagram. На марсе нашли следы пляжных курортов. Токаев поставил точку на возможности смены часового пояса в КЗ.,2,2,dc_s1,2,2,5,4,Не вызывает эмоции,0,1,0,0,science
R_4KCXVxw0Vstz5kJ,0,18-24,Мужской,Среднее образование,Казахстан,Русский/Казахский,Экономика,Научная фантастика,"Научная фантастика,Криминал,Комедия",Несколько раз в неделю,Instagram,Новорожденного ребенка с ожогами в роддоме Семея перенесли санавиацией в Астану. Казахстанские исполнители недополучили награды из-за запрета многих песен на платформе Instagram. На марсе нашли следы пляжных курортов. Токаев поставил точку на возможности смены часового пояса в КЗ.,2,2,cb_s2,4,2,1,1,Любопытство,1,0,0,0,science
R_8ylrKpxZuBaO61a,0,18-24,Мужской,Бакалавриат,Казахстан,Казахский,Электротехническая и компьютерная инженерия,"Документальная литература,Другое (уточните)","Криминал,Романтика",Несколько раз в день,Instagram,-,0,0,cb_p1,7,7,7,7,Надежда,1,0,0,1,politics
R_8ylrKpxZuBaO61a,0,18-24,Мужской,Бакалавриат,Казахстан,Казахский,Электротехническая и компьютерная инженерия,"Документальная литература,Другое (уточните)","Криминал,Романтика",Несколько раз в день,Instagram,-,0,0,dc_p2,7,5,7,2,Не вызывает эмоции,0,1,0,1,politics
R_8ylrKpxZuBaO61a,0,18-24,Мужской,Бакалавриат,Казахстан,Казахский,Электротехническая и компьютерная инженерия,"Документальная литература,Другое (уточните)","Криминал,Романтика",Несколько раз в день,Instagram,-,0,0,dc_e1,7,7,7,7,Злость,0,1,0,1,entertainment
R_8ylrKpxZuBaO61a,0,18-24,Мужской,Бакалавриат,Казахстан,Казахский,Электротехническая и компьютерная инженерия,"Документальная литература,Другое (уточните)","Криминал,Романтика",Несколько раз в день,Instagram,-,0,0,cb_e2,1,4,7,3,Не вызывает эмоции,1,0,0,1,entertainment
R_8ylrKpxZuBaO61a,0,18-24,Мужской,Бакалавриат,Казахстан,Казахский,Электротехническая и компьютерная инженерия,"Документальная литература,Другое (уточните)","Криминал,Романтика",Несколько раз в день,Instagram,-,0,0,cb_h1,7,4,7,4,Любопытство,1,0,0,1,health
R_8ylrKpxZuBaO61a,0,18-24,Мужской,Бакалавриат,Казахстан,Казахский,Электротехническая и компьютерная инженерия,"Документальная литература,Другое (уточните)","Криминал,Романтика",Несколько раз в день,Instagram,-,0,0,dc_h2,6,4,2,7,Страх,0,1,0,1,health
R_8ylrKpxZuBaO61a,0,18-24,Мужской,Бакалавриат,Казахстан,Казахский,Электротехническая и компьютерная инженерия,"Документальная литература,Другое (уточните)","Криминал,Романтика",Несколько раз в день,Instagram,-,0,0,dc_s1,5,3,7,5,Страх,0,1,0,1,science
R_8ylrKpxZuBaO61a,0,18-24,Мужской,Бакалавриат,Казахстан,Казахский,Электротехническая и компьютерная инженерия,"Документальная литература,Другое (уточните)","Криминал,Романтика",Несколько раз в день,Instagram,-,0,0,cb_s2,1,1,1,2,Не вызывает эмоции,1,0,0,1,science
R_8It53OdnKcka2sk,0,18-24,Женский,Бакалавриат,Казахстан,Казахский,Экономика,Романтика,"Романтика,Комедия",Несколько раз в день,Instagram,В Казахстане могут вернуть масочный режим,0,1,dc_p1,7,7,7,4,Надежда,0,1,0,0,politics
R_8It53OdnKcka2sk,0,18-24,Женский,Бакалавриат,Казахстан,Казахский,Экономика,Романтика,"Романтика,Комедия",Несколько раз в день,Instagram,В Казахстане могут вернуть масочный режим,0,1,cb_p2,5,4,6,4,Не вызывает эмоции,1,0,0,0,politics
R_8It53OdnKcka2sk,0,18-24,Женский,Бакалавриат,Казахстан,Казахский,Экономика,Романтика,"Романтика,Комедия",Несколько раз в день,Instagram,В Казахстане могут вернуть масочный режим,0,1,cb_e1,5,3,1,3,Любопытство,1,0,0,0,entertainment
R_8It53OdnKcka2sk,0,18-24,Женский,Бакалавриат,Казахстан,Казахский,Экономика,Романтика,"Романтика,Комедия",Несколько раз в день,Instagram,В Казахстане могут вернуть масочный режим,0,1,dc_e2,3,5,3,4,Не вызывает эмоции,0,1,0,0,entertainment
R_8It53OdnKcka2sk,0,18-24,Женский,Бакалавриат,Казахстан,Казахский,Экономика,Романтика,"Романтика,Комедия",Несколько раз в день,Instagram,В Казахстане могут вернуть масочный режим,0,1,dc_h1,7,7,7,6,Страх,0,1,0,0,health
R_8It53OdnKcka2sk,0,18-24,Женский,Бакалавриат,Казахстан,Казахский,Экономика,Романтика,"Романтика,Комедия",Несколько раз в день,Instagram,В Казахстане могут вернуть масочный режим,0,1,cb_h2,5,5,4,5,Страх,1,0,0,0,health
R_8It53OdnKcka2sk,0,18-24,Женский,Бакалавриат,Казахстан,Казахский,Экономика,Романтика,"Романтика,Комедия",Несколько раз в день,Instagram,В Казахстане могут вернуть масочный режим,0,1,cb_s1,7,7,7,7,Страх,1,0,0,0,science
R_8It53OdnKcka2sk,0,18-24,Женский,Бакалавриат,Казахстан,Казахский,Экономика,Романтика,"Романтика,Комедия",Несколько раз в день,Instagram,В Казахстане могут вернуть масочный режим,0,1,dc_s2,7,7,7,6,Любопытство,0,1,0,0,science
R_1lxM7mRpZ9At1Gk,0,18-24,Женский,Бакалавриат,Казахстан,Казахский,Иженер-строитель,"Фэнтези,Детектив,Романтика","Научная фантастика,Криминал,Комедия",Раз в неделю,Instagram,"Трамп: Эта война наконец то закончится 
Выросла заболеваемость Ковид 19: возвращается масочный режим
Токаев: нужно проверять фильмы прежде чем их сдавать на прокат
про ребенка с Семея о том что ему поставили диагноз",3,2,dc_p1,3,4,3,2,Любопытство,0,1,1,0,politics
R_1lxM7mRpZ9At1Gk,0,18-24,Женский,Бакалавриат,Казахстан,Казахский,Иженер-строитель,"Фэнтези,Детектив,Романтика","Научная фантастика,Криминал,Комедия",Раз в неделю,Instagram,"Трамп: Эта война наконец то закончится 
Выросла заболеваемость Ковид 19: возвращается масочный режим
Токаев: нужно проверять фильмы прежде чем их сдавать на прокат
про ребенка с Семея о том что ему поставили диагноз",3,2,cb_p2,1,1,1,1,Не вызывает эмоции,1,0,1,0,politics
R_1lxM7mRpZ9At1Gk,0,18-24,Женский,Бакалавриат,Казахстан,Казахский,Иженер-строитель,"Фэнтези,Детектив,Романтика","Научная фантастика,Криминал,Комедия",Раз в неделю,Instagram,"Трамп: Эта война наконец то закончится 
Выросла заболеваемость Ковид 19: возвращается масочный режим
Токаев: нужно проверять фильмы прежде чем их сдавать на прокат
про ребенка с Семея о том что ему поставили диагноз",3,2,cb_e1,7,1,1,4,Любопытство,1,0,1,0,entertainment
R_1lxM7mRpZ9At1Gk,0,18-24,Женский,Бакалавриат,Казахстан,Казахский,Иженер-строитель,"Фэнтези,Детектив,Романтика","Научная фантастика,Криминал,Комедия",Раз в неделю,Instagram,"Трамп: Эта война наконец то закончится 
Выросла заболеваемость Ковид 19: возвращается масочный режим
Токаев: нужно проверять фильмы прежде чем их сдавать на прокат
про ребенка с Семея о том что ему поставили диагноз",3,2,dc_e2,6,2,1,2,Любопытство,0,1,1,0,entertainment
R_1lxM7mRpZ9At1Gk,0,18-24,Женский,Бакалавриат,Казахстан,Казахский,Иженер-строитель,"Фэнтези,Детектив,Романтика","Научная фантастика,Криминал,Комедия",Раз в неделю,Instagram,"Трамп: Эта война наконец то закончится 
Выросла заболеваемость Ковид 19: возвращается масочный режим
Токаев: нужно проверять фильмы прежде чем их сдавать на прокат
про ребенка с Семея о том что ему поставили диагноз",3,2,dc_h1,3,4,5,2,Не вызывает эмоции,0,1,1,0,health
R_1lxM7mRpZ9At1Gk,0,18-24,Женский,Бакалавриат,Казахстан,Казахский,Иженер-строитель,"Фэнтези,Детектив,Романтика","Научная фантастика,Криминал,Комедия",Раз в неделю,Instagram,"Трамп: Эта война наконец то закончится 
Выросла заболеваемость Ковид 19: возвращается масочный режим
Токаев: нужно проверять фильмы прежде чем их сдавать на прокат
про ребенка с Семея о том что ему поставили диагноз",3,2,cb_h2,1,1,1,3,Не вызывает эмоции,1,0,1,0,health
R_1lxM7mRpZ9At1Gk,0,18-24,Женский,Бакалавриат,Казахстан,Казахский,Иженер-строитель,"Фэнтези,Детектив,Романтика","Научная фантастика,Криминал,Комедия",Раз в неделю,Instagram,"Трамп: Эта война наконец то закончится 
Выросла заболеваемость Ковид 19: возвращается масочный режим
Токаев: нужно проверять фильмы прежде чем их сдавать на прокат
про ребенка с Семея о том что ему поставили диагноз",3,2,cb_s1,1,3,1,5,Любопытство,1,0,1,0,science
R_1lxM7mRpZ9At1Gk,0,18-24,Женский,Бакалавриат,Казахстан,Казахский,Иженер-строитель,"Фэнтези,Детектив,Романтика","Научная фантастика,Криминал,Комедия",Раз в неделю,Instagram,"Трамп: Эта война наконец то закончится 
Выросла заболеваемость Ковид 19: возвращается масочный режим
Токаев: нужно проверять фильмы прежде чем их сдавать на прокат
про ребенка с Семея о том что ему поставили диагноз",3,2,dc_s2,5,2,2,2,Не вызывает эмоции,0,1,1,0,science
R_46eEm5RwqIjnv6m,0,18-24,Мужской,Бакалавриат,Kazakhstan,Kazakh,Computer science,"Детектив,Романтика,Другое (уточните)","Детектив,Романтика,Комедия",Несколько раз в неделю,Онлайн новостные сайты (уточните),"про ковид, про инсту, про пляж в марсе, токаев про часовые пояса что отменил, трамп позвонил путину",2,3,cb_p1,2,2,2,1,Не вызывает эмоции,1,0,1,0,politics
R_46eEm5RwqIjnv6m,0,18-24,Мужской,Бакалавриат,Kazakhstan,Kazakh,Computer science,"Детектив,Романтика,Другое (уточните)","Детектив,Романтика,Комедия",Несколько раз в неделю,Онлайн новостные сайты (уточните),"про ковид, про инсту, про пляж в марсе, токаев про часовые пояса что отменил, трамп позвонил путину",2,3,dc_p2,4,5,6,4,Любопытство,0,1,1,0,politics
R_46eEm5RwqIjnv6m,0,18-24,Мужской,Бакалавриат,Kazakhstan,Kazakh,Computer science,"Детектив,Романтика,Другое (уточните)","Детектив,Романтика,Комедия",Несколько раз в неделю,Онлайн новостные сайты (уточните),"про ковид, про инсту, про пляж в марсе, токаев про часовые пояса что отменил, трамп позвонил путину",2,3,dc_e1,1,3,1,4,Не вызывает эмоции,0,1,1,0,entertainment
R_46eEm5RwqIjnv6m,0,18-24,Мужской,Бакалавриат,Kazakhstan,Kazakh,Computer science,"Детектив,Романтика,Другое (уточните)","Детектив,Романтика,Комедия",Несколько раз в неделю,Онлайн новостные сайты (уточните),"про ковид, про инсту, про пляж в марсе, токаев про часовые пояса что отменил, трамп позвонил путину",2,3,cb_e2,6,4,2,2,Любопытство,1,0,1,0,entertainment
R_46eEm5RwqIjnv6m,0,18-24,Мужской,Бакалавриат,Kazakhstan,Kazakh,Computer science,"Детектив,Романтика,Другое (уточните)","Детектив,Романтика,Комедия",Несколько раз в неделю,Онлайн новостные сайты (уточните),"про ковид, про инсту, про пляж в марсе, токаев про часовые пояса что отменил, трамп позвонил путину",2,3,cb_h1,1,1,6,1,Не вызывает эмоции,1,0,1,0,health
R_46eEm5RwqIjnv6m,0,18-24,Мужской,Бакалавриат,Kazakhstan,Kazakh,Computer science,"Детектив,Романтика,Другое (уточните)","Детектив,Романтика,Комедия",Несколько раз в неделю,Онлайн новостные сайты (уточните),"про ковид, про инсту, про пляж в марсе, токаев про часовые пояса что отменил, трамп позвонил путину",2,3,dc_h2,5,4,1,5,Злость,0,1,1,0,health
R_46eEm5RwqIjnv6m,0,18-24,Мужской,Бакалавриат,Kazakhstan,Kazakh,Computer science,"Детектив,Романтика,Другое (уточните)","Детектив,Романтика,Комедия",Несколько раз в неделю,Онлайн новостные сайты (уточните),"про ковид, про инсту, про пляж в марсе, токаев про часовые пояса что отменил, трамп позвонил путину",2,3,dc_s1,5,5,4,6,Любопытство,0,1,1,0,science
R_46eEm5RwqIjnv6m,0,18-24,Мужской,Бакалавриат,Kazakhstan,Kazakh,Computer science,"Детектив,Романтика,Другое (уточните)","Детектив,Романтика,Комедия",Несколько раз в неделю,Онлайн новостные сайты (уточните),"про ковид, про инсту, про пляж в марсе, токаев про часовые пояса что отменил, трамп позвонил путину",2,3,cb_s2,1,1,1,1,Не вызывает эмоции,1,0,1,0,science
R_8n32aCAlNpz3gMb,0,25 - 34,Женский,Магистратура,Казакстан,Казакский ,Сму ,"Романтика,Другое (уточните)",Комедия,Несколько раз в неделю,Журналы (уточните),,0,0,dc_p1,6,7,7,4,Страх,0,1,0,0,politics
R_8n32aCAlNpz3gMb,0,25 - 34,Женский,Магистратура,Казакстан,Казакский ,Сму ,"Романтика,Другое (уточните)",Комедия,Несколько раз в неделю,Журналы (уточните),,0,0,cb_e1,7,7,7,5,Не вызывает эмоции,1,0,0,0,entertainment
R_8n32aCAlNpz3gMb,0,25 - 34,Женский,Магистратура,Казакстан,Казакский ,Сму ,"Романтика,Другое (уточните)",Комедия,Несколько раз в неделю,Журналы (уточните),,0,0,cb_h2,6,4,5,6,Надежда,1,0,0,0,health
R_8n32aCAlNpz3gMb,0,25 - 34,Женский,Магистратура,Казакстан,Казакский ,Сму ,"Романтика,Другое (уточните)",Комедия,Несколько раз в неделю,Журналы (уточните),,0,0,cb_s1,4,5,6,6,Страх,1,0,0,0,science
R_8n32aCAlNpz3gMb,0,25 - 34,Женский,Магистратура,Казакстан,Казакский ,Сму ,"Романтика,Другое (уточните)",Комедия,Несколько раз в неделю,Журналы (уточните),,0,0,dc_s2,6,6,4,6,Страх,0,1,0,0,science
R_3dt12jb9pgP12T6,0,18-24,Женский,Бакалавриат,Казахстан ,Русский,Маркетинг,"Детектив,Романтика","Детектив,Криминал,Романтика",Несколько раз в неделю,Instagram,,0,0,cb_p1,6,6,6,6,Страх,1,0,1,0,politics
R_3dt12jb9pgP12T6,0,18-24,Женский,Бакалавриат,Казахстан ,Русский,Маркетинг,"Детектив,Романтика","Детектив,Криминал,Романтика",Несколько раз в неделю,Instagram,,0,0,dc_p2,7,7,7,7,Любопытство,0,1,1,0,politics
R_3dt12jb9pgP12T6,0,18-24,Женский,Бакалавриат,Казахстан ,Русский,Маркетинг,"Детектив,Романтика","Детектив,Криминал,Романтика",Несколько раз в неделю,Instagram,,0,0,dc_e1,2,2,2,2,Не вызывает эмоции,0,1,1,0,entertainment
R_3dt12jb9pgP12T6,0,18-24,Женский,Бакалавриат,Казахстан ,Русский,Маркетинг,"Детектив,Романтика","Детектив,Криминал,Романтика",Несколько раз в неделю,Instagram,,0,0,cb_e2,1,1,1,1,Не вызывает эмоции,1,0,1,0,entertainment
R_3dt12jb9pgP12T6,0,18-24,Женский,Бакалавриат,Казахстан ,Русский,Маркетинг,"Детектив,Романтика","Детектив,Криминал,Романтика",Несколько раз в неделю,Instagram,,0,0,cb_h1,3,3,7,3,Не вызывает эмоции,1,0,1,0,health
R_3dt12jb9pgP12T6,0,18-24,Женский,Бакалавриат,Казахстан ,Русский,Маркетинг,"Детектив,Романтика","Детектив,Криминал,Романтика",Несколько раз в неделю,Instagram,,0,0,dc_h2,1,1,1,4,Страх,0,1,1,0,health
R_3dt12jb9pgP12T6,0,18-24,Женский,Бакалавриат,Казахстан ,Русский,Маркетинг,"Детектив,Романтика","Детектив,Криминал,Романтика",Несколько раз в неделю,Instagram,,0,0,dc_s1,1,1,1,1,Не вызывает эмоции,0,1,1,0,science
R_3dt12jb9pgP12T6,0,18-24,Женский,Бакалавриат,Казахстан ,Русский,Маркетинг,"Детектив,Романтика","Детектив,Криминал,Романтика",Несколько раз в неделю,Instagram,,0,0,cb_s2,1,1,1,1,Не вызывает эмоции,1,0,1,0,science
R_40xfEwgVK0Ce5YM,0,18-24,Мужской,Бакалавриат,Kaz,Kaz,Robotics,"Научная фантастика,Документальная литература","Научная фантастика,Романтика,Документальные фильмы",Несколько раз в день,Instagram,,0,0,dc_p2,7,7,6,4,Страх,0,1,0,1,politics
R_9MyBpxNjstL731A,0,18-24,Мужской,Бакалавриат,Казахстан,Казахский,Mechanical and Aerospace Engineering,"Фэнтези,Детектив","Фэнтези,Романтика,Комедия",Несколько раз в неделю,Youtube,,0,0,cb_e1,3,2,2,2,Злость,1,0,1,0,entertainment
R_9MyBpxNjstL731A,0,18-24,Мужской,Бакалавриат,Казахстан,Казахский,Mechanical and Aerospace Engineering,"Фэнтези,Детектив","Фэнтези,Романтика,Комедия",Несколько раз в неделю,Youtube,,0,0,dc_e2,3,3,2,3,Не вызывает эмоции,0,1,1,0,entertainment
R_9MyBpxNjstL731A,0,18-24,Мужской,Бакалавриат,Казахстан,Казахский,Mechanical and Aerospace Engineering,"Фэнтези,Детектив","Фэнтези,Романтика,Комедия",Несколько раз в неделю,Youtube,,0,0,dc_h1,6,7,5,3,Страх,0,1,1,0,health
R_9MyBpxNjstL731A,0,18-24,Мужской,Бакалавриат,Казахстан,Казахский,Mechanical and Aerospace Engineering,"Фэнтези,Детектив","Фэнтези,Романтика,Комедия",Несколько раз в неделю,Youtube,,0,0,cb_h2,2,1,1,5,Не вызывает эмоции,1,0,1,0,health
R_9MyBpxNjstL731A,0,18-24,Мужской,Бакалавриат,Казахстан,Казахский,Mechanical and Aerospace Engineering,"Фэнтези,Детектив","Фэнтези,Романтика,Комедия",Несколько раз в неделю,Youtube,,0,0,cb_s1,6,5,3,3,Страх,1,0,1,0,science
R_8vIzKItw92kzVmN,0,18-24,Мужской,Бакалавриат,Казахстан,Казахский,LLL,Фэнтези,"Фэнтези,Романтика,Комедия",Реже одного раза в месяц,Instagram,,0,0,dc_p2,2,1,7,3,Не вызывает эмоции,0,1,0,0,politics
R_9ohTLuxMUd1osxC,0,18-24,Женский,Бакалавриат,Казахстан,Казахский и русский,World languages and linguistics,"Фэнтези,Научная фантастика,Романтика","Детектив,Криминал,Романтика",Раз в месяц,Instagram,Токаев сказал прекратить дискуссию об обратном переводе часового пояса. Трамп рассказал о разговоре с Путиным. Коронавирус в Кз: нужно ли готовиться? ,0,3,cb_p1,7,7,6,5,Любопытство,1,0,1,0,politics
R_9ohTLuxMUd1osxC,0,18-24,Женский,Бакалавриат,Казахстан,Казахский и русский,World languages and linguistics,"Фэнтези,Научная фантастика,Романтика","Детектив,Криминал,Романтика",Раз в месяц,Instagram,Токаев сказал прекратить дискуссию об обратном переводе часового пояса. Трамп рассказал о разговоре с Путиным. Коронавирус в Кз: нужно ли готовиться? ,0,3,dc_p2,7,7,6,7,Злость,0,1,1,0,politics
R_9ohTLuxMUd1osxC,0,18-24,Женский,Бакалавриат,Казахстан,Казахский и русский,World languages and linguistics,"Фэнтези,Научная фантастика,Романтика","Детектив,Криминал,Романтика",Раз в месяц,Instagram,Токаев сказал прекратить дискуссию об обратном переводе часового пояса. Трамп рассказал о разговоре с Путиным. Коронавирус в Кз: нужно ли готовиться? ,0,3,dc_e1,3,4,5,6,Злость,0,1,1,0,entertainment
R_9ohTLuxMUd1osxC,0,18-24,Женский,Бакалавриат,Казахстан,Казахский и русский,World languages and linguistics,"Фэнтези,Научная фантастика,Романтика","Детектив,Криминал,Романтика",Раз в месяц,Instagram,Токаев сказал прекратить дискуссию об обратном переводе часового пояса. Трамп рассказал о разговоре с Путиным. Коронавирус в Кз: нужно ли готовиться? ,0,3,cb_e2,4,3,3,4,Любопытство,1,0,1,0,entertainment
R_9ohTLuxMUd1osxC,0,18-24,Женский,Бакалавриат,Казахстан,Казахский и русский,World languages and linguistics,"Фэнтези,Научная фантастика,Романтика","Детектив,Криминал,Романтика",Раз в месяц,Instagram,Токаев сказал прекратить дискуссию об обратном переводе часового пояса. Трамп рассказал о разговоре с Путиным. Коронавирус в Кз: нужно ли готовиться? ,0,3,cb_h1,7,7,7,5,Страх,1,0,1,0,health
R_9ohTLuxMUd1osxC,0,18-24,Женский,Бакалавриат,Казахстан,Казахский и русский,World languages and linguistics,"Фэнтези,Научная фантастика,Романтика","Детектив,Криминал,Романтика",Раз в месяц,Instagram,Токаев сказал прекратить дискуссию об обратном переводе часового пояса. Трамп рассказал о разговоре с Путиным. Коронавирус в Кз: нужно ли готовиться? ,0,3,dc_h2,7,6,4,7,Страх,0,1,1,0,health
R_9ohTLuxMUd1osxC,0,18-24,Женский,Бакалавриат,Казахстан,Казахский и русский,World languages and linguistics,"Фэнтези,Научная фантастика,Романтика","Детектив,Криминал,Романтика",Раз в месяц,Instagram,Токаев сказал прекратить дискуссию об обратном переводе часового пояса. Трамп рассказал о разговоре с Путиным. Коронавирус в Кз: нужно ли готовиться? ,0,3,dc_s1,5,6,4,7,Не вызывает эмоции,0,1,1,0,science
R_9ohTLuxMUd1osxC,0,18-24,Женский,Бакалавриат,Казахстан,Казахский и русский,World languages and linguistics,"Фэнтези,Научная фантастика,Романтика","Детектив,Криминал,Романтика",Раз в месяц,Instagram,Токаев сказал прекратить дискуссию об обратном переводе часового пояса. Трамп рассказал о разговоре с Путиным. Коронавирус в Кз: нужно ли готовиться? ,0,3,cb_s2,5,4,4,2,Другое (уточните),1,0,1,0,science
R_8OUzN0LU9bZlR2l,0,18-24,Мужской,Бакалавриат,Казахстан,"Казахский, русский",Robotics,Научная фантастика,"Фэнтези,Научная фантастика",Раз в день,Instagram,Все,0,0,dc_p1,5,5,5,5,Страх,0,1,0,0,politics
R_8OUzN0LU9bZlR2l,0,18-24,Мужской,Бакалавриат,Казахстан,"Казахский, русский",Robotics,Научная фантастика,"Фэнтези,Научная фантастика",Раз в день,Instagram,Все,0,0,cb_p2,6,6,6,6,Любопытство,1,0,0,0,politics
R_8OUzN0LU9bZlR2l,0,18-24,Мужской,Бакалавриат,Казахстан,"Казахский, русский",Robotics,Научная фантастика,"Фэнтези,Научная фантастика",Раз в день,Instagram,Все,0,0,cb_e1,2,5,5,5,Не вызывает эмоции,1,0,0,0,entertainment
R_8OUzN0LU9bZlR2l,0,18-24,Мужской,Бакалавриат,Казахстан,"Казахский, русский",Robotics,Научная фантастика,"Фэнтези,Научная фантастика",Раз в день,Instagram,Все,0,0,dc_e2,2,5,3,4,Надежда,0,1,0,0,entertainment
R_8OUzN0LU9bZlR2l,0,18-24,Мужской,Бакалавриат,Казахстан,"Казахский, русский",Robotics,Научная фантастика,"Фэнтези,Научная фантастика",Раз в день,Instagram,Все,0,0,dc_h1,5,6,6,6,Не вызывает эмоции,0,1,0,0,health
R_8OUzN0LU9bZlR2l,0,18-24,Мужской,Бакалавриат,Казахстан,"Казахский, русский",Robotics,Научная фантастика,"Фэнтези,Научная фантастика",Раз в день,Instagram,Все,0,0,cb_h2,6,5,5,6,Воодушевление,1,0,0,0,health
R_8OUzN0LU9bZlR2l,0,18-24,Мужской,Бакалавриат,Казахстан,"Казахский, русский",Robotics,Научная фантастика,"Фэнтези,Научная фантастика",Раз в день,Instagram,Все,0,0,cb_s1,5,5,5,5,Любопытство,1,0,0,0,science
R_8OUzN0LU9bZlR2l,0,18-24,Мужской,Бакалавриат,Казахстан,"Казахский, русский",Robotics,Научная фантастика,"Фэнтези,Научная фантастика",Раз в день,Instagram,Все,0,0,dc_s2,5,5,6,5,Воодушевление,0,1,0,0,science
R_8cZFjxn6pE851zS,0,18-24,Мужской,Бакалавриат,Казахстан,"Казахский, русский",Computer Science,"Фэнтези,Научная фантастика,Романтика","Фэнтези,Романтика,Комедия",Несколько раз в неделю,Instagram,"трамп, часы",1,1,cb_p1,6,6,6,5,Надежда,1,0,0,0,politics
R_8cZFjxn6pE851zS,0,18-24,Мужской,Бакалавриат,Казахстан,"Казахский, русский",Computer Science,"Фэнтези,Научная фантастика,Романтика","Фэнтези,Романтика,Комедия",Несколько раз в неделю,Instagram,"трамп, часы",1,1,dc_p2,6,6,6,6,Злость,0,1,0,0,politics
R_8cZFjxn6pE851zS,0,18-24,Мужской,Бакалавриат,Казахстан,"Казахский, русский",Computer Science,"Фэнтези,Научная фантастика,Романтика","Фэнтези,Романтика,Комедия",Несколько раз в неделю,Instagram,"трамп, часы",1,1,dc_e1,4,3,3,6,Не вызывает эмоции,0,1,0,0,entertainment
R_8cZFjxn6pE851zS,0,18-24,Мужской,Бакалавриат,Казахстан,"Казахский, русский",Computer Science,"Фэнтези,Научная фантастика,Романтика","Фэнтези,Романтика,Комедия",Несколько раз в неделю,Instagram,"трамп, часы",1,1,cb_e2,2,2,2,4,Не вызывает эмоции,1,0,0,0,entertainment
R_8cZFjxn6pE851zS,0,18-24,Мужской,Бакалавриат,Казахстан,"Казахский, русский",Computer Science,"Фэнтези,Научная фантастика,Романтика","Фэнтези,Романтика,Комедия",Несколько раз в неделю,Instagram,"трамп, часы",1,1,cb_h1,3,4,5,5,Не вызывает эмоции,1,0,0,0,health
R_8cZFjxn6pE851zS,0,18-24,Мужской,Бакалавриат,Казахстан,"Казахский, русский",Computer Science,"Фэнтези,Научная фантастика,Романтика","Фэнтези,Романтика,Комедия",Несколько раз в неделю,Instagram,"трамп, часы",1,1,dc_h2,5,4,4,3,Не вызывает эмоции,0,1,0,0,health
R_8cZFjxn6pE851zS,0,18-24,Мужской,Бакалавриат,Казахстан,"Казахский, русский",Computer Science,"Фэнтези,Научная фантастика,Романтика","Фэнтези,Романтика,Комедия",Несколько раз в неделю,Instagram,"трамп, часы",1,1,dc_s1,4,5,4,5,Любопытство,0,1,0,0,science
R_8cZFjxn6pE851zS,0,18-24,Мужской,Бакалавриат,Казахстан,"Казахский, русский",Computer Science,"Фэнтези,Научная фантастика,Романтика","Фэнтези,Романтика,Комедия",Несколько раз в неделю,Instagram,"трамп, часы",1,1,cb_s2,3,3,2,1,Не вызывает эмоции,1,0,0,0,science
R_2oe6Sl31MO3QI4p,0,18-24,Мужской,Бакалавриат,Kazakhstan,Kazakh,Computer Science,"Научная фантастика,Детектив,Криминал","Детектив,Криминал,Комедия",Раз в неделю,Instagram,про малыша из роддома,1,0,cb_p1,5,5,5,3,Любопытство,1,0,1,0,politics
R_2oe6Sl31MO3QI4p,0,18-24,Мужской,Бакалавриат,Kazakhstan,Kazakh,Computer Science,"Научная фантастика,Детектив,Криминал","Детектив,Криминал,Комедия",Раз в неделю,Instagram,про малыша из роддома,1,0,dc_p2,1,1,1,1,Не вызывает эмоции,0,1,1,0,politics
